url,title,company,sector,job_role,salary,qualification,specialization,location,gender,age_limit,openings,experience,job_type,open_until,description,skills,additional_skills,company_jobs_count,company_logo
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031804134825231,Telecalling Data Entry,SREE KAMAKSHI AUTO MOBILE AGENCY,Management and Entrepreneurship & Professional,Multifunctional Administration Executive,"~15,000 p.m |",Job Fair,,Madurai,Female,21-30,1,1 Year,Regular,01-05-2025,"Customer Care , Enquiry",Customer Care Executive,N/A,4,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2230612145111154.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25032904050106026,Banking Sales Officer,HDB FINANCIAL SERVICES LTD,"Banking, Financial Services and Insurance",Business Development Executive,"15,000 - 25,000 p.m |",Job Fair,,Theni,All,18-35,10,Fresher,Regular,01-05-2025,"Interested Candidate Share Your Resume to 7871539343(WhatsApp) JD: In a banking sales office role, you'll be responsible for acquiring new customers, building relationships, selling products, and meeting sales targets, while adhering to banking regulations and compliance guidelines. Perks and benefits : 1.ESI 2.PF 3.On Time Salary 4.Bonus 5.Incentive",Sales Associate,N/A,20,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2231208174932617.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25032111562704318,CUSTOMER CARE EXECUTIVE,SREE KAMAKSHI AUTO MOBILE AGENCY,Automotive,Telecaller,"~15,000 p.m |",Job Fair,,Thiruchirappalli,All,21-35,5,1 Year,Regular,01-05-2025,"Customer Enquiry , Bill Invoice Checking,",Customer Relationship Executive,N/A,4,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2230612145111154.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25041202313321079,Content Writer (Fresher / Experienced),Feather Softwarres,IT-ITES,Content Writer,"15,000 - 25,000 p.m |",Job Fair,,Kanniyakumari,All,N/A,2,2 Years,Regular,30-04-2025,"Write high-quality, engaging, and original content for blogs, websites, emails, social media, case studies, and more Conduct keyword research and implement SEO best practices in all content Collaborate with the marketing and design teams to plan and develop content strategy Edit, proofread, and optimize content to align with brand tone and guidelines Monitor content performance using analytics tools and make data-driven improvements Stay updated with content trends, industry news, and competitors’ activities",Technical Writer,N/A,55,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2230330110209931.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25041003490134803,TRAINEE,united breweries limited,Manufacturing,Machine Operator,"~15,000 p.m |",Job Fair,,Tiruvallur,Female,18-30,5,Fresher,Apprentice,30-04-2025,Required Female Trainees for Machine operations,"Assistant Electrician, Fitter, Mechanic / Fitter, Mechanical Fitter, Wireman – Control Panel",N/A,1,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/LOGO2250312162223627.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25040204180921388,Bussiness Development Executive,Feather Softwarres,IT-ITES,Business Development Executive,"~15,000 p.m |",Job Fair,,Kanniyakumari,All,N/A,5,1 Year,Regular,01-05-2025,"Feather Softwares is looking for a Business Development Executive to drive growth and expand our market presence. The ideal candidate will be responsible for identifying new business opportunities, building strong client relationships, and promoting our software solutions .",Business Development Executive,"Strong communication and interpersonal skills
Ability to identify and develop new business opportunities
Sales and negotiation skills
Knowledge of IT/software solutions (preferred but not mandatory)
Self-motivated and target-driven mindset",55,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2230330110209931.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25022710595210000,FITTER,CORAL AIRCONDITIOINING REFRIGERATION ENGINEERS,Electronics & Hardware,Service Engineer,"15,000 - 25,000 p.m |",Job Fair,,Erode,All,25-30,5,Fresher,Regular,01-05-2025,fitter sales service,MySQL,N/A,1,https://www.tnprivatejobs.tn.gov.in/asset/images/jobscommon.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25022711143708464,"CIVIL ENGINEER,ACCOUNTANT,STORE KEEPER",RAMALINGAM CONSTRUCTION COMPANY PRIVATE LIMITED,Construction,Civil Engineer,"15,000 - 25,000 p.m |",Job Fair,,Chennai,Male,18-25,90,Fresher,Regular,01-05-2025,"CIVIL ENGINEER,ACCOUNTANT,STORE KEEPER",MySQL,N/A,10,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2200817133947677.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25022711040310762,Trainee,Coral Rewinding India Pvt Ltd,Electronics & Hardware,Electrical Assembly Operator – Control Panel,"15,000 - 25,000 p.m |",Job Fair,,Erode,Male,18-25,100,Fresher,Trainee,01-05-2025,trainee,MySQL,N/A,10,https://www.tnprivatejobs.tn.gov.in/asset/images/jobscommon.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25030303235231488,DELIVERY BOY,Susee Trades,Retail,Worker,"~15,000 p.m |",Job Fair,,Theni,All,N/A,5,Fresher,Regular,01-05-2025,DELIVERY BOY,Home Delivery Boy,N/A,7,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/LOGO2241209204412748.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25022703273134444,STORE ASSISTANT,VERTEX RESEARCH CENTRE,Manufacturing,Stores Assistant,"~15,000 p.m |",Job Fair,,Tiruppur,All,20-30,2,1 Year,Regular,01-05-2025,1) Maintain Stock Record 2) Inward & Outward Entry 3) Materials Distribution Automobile Industry Knowledge Needed,Store Keeper,N/A,17,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2210201114423715.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25030302463631483,Sales  Person,SRI THIRUPATHI TRADERS,Retail,Distributor Salesman,"~15,000 p.m |",Job Fair,,Theni,All,N/A,10,Fresher,Regular,01-05-2025,Sales  Person,Sales Associate,N/A,7,https://www.tnprivatejobs.tn.gov.in/asset/images/jobscommon.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25022703330434489,Mechanic,VERTEX RESEARCH CENTRE,Manufacturing,Production Assistant,"15,000 - 25,000 p.m |",Job Fair,,Tiruppur,Male,18-35,1,3 Years,Regular,01-05-2025,"Proficiency in using diagnostic tools and equipment. Strong mechanical, electrical, and electronic troubleshooting skills. Excellent problem-solving abilities and attention to detail. Effective communication and interpersonal skills. Ability to work independently and as part of a team. Strong organizational skills and ability to manage multiple tasks simultaneously.",Mechanic (Engine),N/A,17,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2210201114423715.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25040204234921847,Marketing & Sales Executive,Feather Softwarres,IT-ITES,Business Development Executive,"~15,000 p.m |",Job Fair,,Kanniyakumari,All,N/A,3,1 Year,Regular,30-04-2025,"Feather Softwares is looking for a Marketing Executive to help promote our software solutions. The ideal candidate will be responsible for developing marketing strategies, increasing brand awareness, and driving customer engagement .",Business Development Executive,"Strong communication and creativity
Basic understanding of IT/software solutions (preferred)
Self-motivated and results-driven mindset",55,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2230330110209931.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25030401023810011,Electrical Technician,IIFM,Electronics & Hardware,Electrical Technician,"~15,000 p.m |",Job Fair,,Theni,All,N/A,30,Fresher,Regular,01-05-2025,Electrical Technician,Electrical Technician,N/A,7,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2201221174815180.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25040204335421500,Research Analyst - Fresher,Feather Softwarres,IT-ITES,Analyst - Research,"~15,000 p.m |",Job Fair,Research,Kanniyakumari,All,N/A,50,1 Year,Regular,30-04-2025,"Feather Softwares is looking for a Research Analyst to conduct market research, analyze industry trends, and provide data-driven insights to support business decisions. The ideal candidate will play a key role in identifying opportunities, improving strategies, and staying ahead in the competitive landscape.",Analyst - Research,N/A,55,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2230330110209931.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25040305172626829,Graphics designer,MAKURA STUDIOS,Media & Entertainment,Graphic Designer,"~15,000 p.m |",Job Fair,,Dharmapuri,All,20-35,10,Fresher,Regular,30-04-2025,"Generate clear ideas, concepts, and designs of creative assets from beginning to end",Graphic Designer,N/A,7,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2230115155237892.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25040211244004607,10,PEEYESYEM HK MOTORS LLP,Automotive,DRIVER,"15,000 - 25,000 p.m |",Job Fair,,Chennai,Male,20-50,10,4 Years,Regular,30-04-2025,"safely transporting passengers or goods, adhering to traffic laws, maintaining vehicle cleanliness, and potentially performing basic vehicle maintenance checks","Driver Trainer, Driving Assistant",N/A,3,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/LOGO2250222101517020.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25032612262831046,Pharmacy Assistant,APOLLO HOSPITALS ENTERPRISE LTD PHARMACY DIVISION,Retail,Retail Sales Associate,"15,000 - 25,000 p.m |",Job Fair,,Tiruppur,Male,18-35,5,Fresher,Regular,30-04-2025,"Job Responsibilities Assist the Pharmacist in dispensing drugs according to a prescription issued by the doctor. In case the prescribed medicines are not available, arrange the same from the in-house pharmacies for the honor of 100% prescription. Substitution of medicines is to be consulted with the doctor Cross check the issuing medicines with the bill concerning patient name, items name, quantity, expiry and acknowledge the bill Checking out the availability of stock in the pharmacy and based on the availability of stock-raising the indent for the stock Customer Service To counsel the patients /customers on health, the reaction of medicines To maintain good relations with customers/doctorsTo maintain the free home delivery register and follow-up the medicines deliveries to the customers in time Handle all the inbound calls primarily focusing on drug information, patient counseling/education, and free home delivery orders. Also, handle patient queries and issues concerning drug therapy and drug information Handle cash in billing counter as and when required Cold Chain Management Storing the drugs under proper conditions of refrigeration and security To prepare bills in computer and collect the cash Check quantity, MRP, batch number, and date of expiry of the received items from stores before entering into computer Inventory Management & Sales To enter stocks in computer and take the printout of receipt from stores (RS) for cross-checking with items issues list from stores based on the stock availability If necessary importing/exporting the stock from nearby pharmacies through BT (Branch Transfers) If a stock is not available at near pharmacies, directly communicating with DC – in charge and visiting the DC and collecting the necessary stock with the period based on the emergency To maintain the record for no stock items and follow-up the same Ensure that 100% physical stock is tallied according to category (Tablets, Syrups, Injections, Fluids, Ointments, Liquids, Capsules, Powders, Drops, Surgicals, and Miscellaneous) twice a week. Daily rack wise verification of fast-moving items Ensure shift hand-over and take-over is given before leaving the work area Focus on sales and strive to attain the target of the pharmacy Perform any other job assigned by the in-charge as per exigencies of work Compensation & Benefits This job is on company rolls offering competitive pay, benefits and attractive incentives. NOTE: Eligibility for candidates with Non- Pharmacy qualification with relavant Pharmacy Retail experience ONLY.",Billing Executive,N/A,31,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2200625105730315.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25040202470604683,Service Marketing Executive,Anamallais agencies madurai private limited,Automotive,Marketing and Social Media manager,"15,000 - 25,000 p.m |",Job Fair,,Sivagangai,Male,18-30,1,1 Year,Regular,30-04-2025,"Job Summary: We are looking for a dynamic Service Marketing Executive to manage customer interactions, coordinate meetups, and generate insightful reports. The ideal candidate should have excellent communication skills, a customer-focused approach, and the ability to analyze service performance data. Key Responsibilities: Customer Interaction & Engagement: Conduct outbound and inbound calls to customers for service follow-ups, promotions, and feedback collection. Address customer inquiries and concerns, ensuring a positive service experience. Build and maintain strong customer relationships. Customer Meetups & Coordination: Schedule and organize customer meetings for service discussions and feedback sessions. Represent the company in customer interactions, ensuring brand consistency. Collaborate with internal teams to address customer needs and enhance service delivery. Report Generation & Analysis: Prepare reports on customer interactions, feedback, and service performance. Analyze data to identify trends, areas of improvement, and customer satisfaction levels. Present reports and insights to management for strategic decision-making.","Marketing and Social Media manager, Regional Service Marketing Manager",Basic system knowledge,9,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/LOGO2221118142132606.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25022711221910757,Sales Executive & Technician,URD MOTORS PRIVATE LIMITED,Electronics & Hardware,Service Engineer,"~15,000 p.m |",Job Fair,,Erode,Male,25-30,1,1 Year,Regular,02-05-2025,sales service,MySQL,N/A,2,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2230727101406782.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25040204410721515,Python programmer,Feather Softwarres,IT-ITES,Analyst - Research,"~15,000 p.m |",Job Fair,Research,Kanniyakumari,All,N/A,10,1 Year,Regular,30-04-2025,"Feather Softwares is looking for a Python Programmer to develop and maintain software applications. The ideal candidate will work on web development, automation, AI/ML projects, and backend development , collaborating with the team to build efficient and scalable solutions.",Analyst - Research,N/A,55,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2230330110209931.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25040809371721354,Student Counsellor,Feather Softwarres,IT-ITES,Analyst,"~15,000 p.m |",Job Fair,,Kanniyakumari,All,N/A,2,1 Year,Regular,01-05-2025,"Feather Softwares is looking for enthusiastic Student Counsellors to guide and support students in their educational journey. If you have great communication skills and a passion for helping students choose the right career path, we’d love to have you on our team!",Communication Analyst,N/A,55,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2230330110209931.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25032505484316816,Pharmacist,APOLLO HOSPITALS ENTERPRISE LTD PHARMACY DIVISION,Healthcare,Pharmacy Assistant,"~15,000 p.m |",Job Fair,,Tirunelveli,All,N/A,10,Fresher,Regular,30-04-2025,WE ARE RECRUITING PHARMACIST.,Pharmacy  Assistant,N/A,31,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2200625105730315.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25040309424204534,DEISGN ENGINEER,MYUNG SUNG INDIA PRECISION PVT LTD,Automotive,Tool Room Designer,"15,000 - 25,000 p.m |",Job Fair,,Kancheepuram,Male,N/A,3,5 Years,Regular,30-04-2025,Injection Mould Manufacturer - Designer (Toolroom Professional),Tool Designer,N/A,8,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2200811155204261.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25040202511304421,Accessories Technician,Anamallais agencies madurai private limited,Automotive,Accessory Fitter,"15,000 - 25,000 p.m |",Job Fair,,Sivagangai,Male,18-30,1,1 Year,Regular,30-04-2025,"Job Summary: We are looking for a skilled Accessories Technician to handle the fitment of vehicle accessories and manage parts navigation. The ideal candidate should have hands-on experience in accessories installation, a strong understanding of automotive parts, and the ability to ensure quality service for customers. Key Responsibilities: Accessories Fitment & Installation: Install automotive accessories such as audio systems, seat covers, lighting, security systems, and other enhancements. Ensure proper alignment, wiring, and functionality of installed accessories. Perform quality checks to ensure fitment meets company and customer standards. 2. Customer Service & Technical Support: Interact with customers to understand their accessory requirements. Provide recommendations on suitable accessories and their benefits. Address customer concerns regarding fitment and functionality.",Accessory Fitter,N/A,9,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/LOGO2221118142132606.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25030303251531193,Salesman,Susee Trades,Retail,Sales Associate,"~15,000 p.m |",Job Fair,,Theni,All,N/A,5,Fresher,Regular,02-05-2025,sale man,Area Sales Officer,N/A,7,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/LOGO2241209204412748.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25030412481231233,DELIVERY BOY,KRISHNAS DEPARTMENT STORE,Retail,Sales Associate,"~15,000 p.m |",Job Fair,,Theni,All,N/A,10,Fresher,Regular,02-05-2025,DELIVERY BOY,Home Delivery Boy,N/A,5,https://www.tnprivatejobs.tn.gov.in/asset/images/jobscommon.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25030412370421993,"DATA ENTRY , LAB TECHNICIAN, LAB QC",Armstrong Textiles Processing Pvt Ltd,IT-ITES,Technical Support Engineer,"~15,000 p.m |",Job Fair,,Erode,All,40-45,5,2 Years,Regular,02-05-2025,"DATA ENTRY , LAB TECHNICIAN, LAB QC, SIPCOT PERUNDURAI",MySQL,N/A,9,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2210126135846485.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25030703023934681,"Packer, Helper, Checker, Tailor & Staff",MSL CLOTHING,Manufacturing,Sales Executive,"~15,000 p.m |",Job Fair,,Erode,All,40-45,10,2 Years,Regular,02-05-2025,"Packer, Helper, Checker, Tailor & Staff",MySQL,N/A,5,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/LOGO2250307132551019.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25030703052434415,"Packer, Helper, Checker, Tailor & Staff",MSL CLOTHING,Manufacturing,PACKING HELPER,"~15,000 p.m |",Job Fair,,Erode,All,40-45,10,2 Years,Regular,02-05-2025,"Packer, Helper, Checker, Tailor & Staff",MySQL,N/A,5,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/LOGO2250307132551019.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25030703040334338,"Packer, Helper, Checker, Tailor & Staff",MSL CLOTHING,Manufacturing,PACKING HELPER,"~15,000 p.m |",Job Fair,,Erode,All,40-45,20,1 Year,Regular,02-05-2025,"Packer, Helper, Checker, Tailor & Staff",MySQL,N/A,5,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/LOGO2250307132551019.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25030703063934884,"Packer, Helper, Checker, Tailor & Staff",MSL CLOTHING,Manufacturing,PACKING HELPER,"~15,000 p.m |",Job Fair,,Erode,All,40-45,1,1 Year,Regular,02-05-2025,"Packer, Helper, Checker, Tailor & Staff",MySQL,N/A,5,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/LOGO2250307132551019.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25030703073134694,"Packer, Helper, Checker, Tailor & Staff",MSL CLOTHING,Manufacturing,Sales Executive,"~15,000 p.m |",Job Fair,,Erode,All,40-45,5,1 Year,Regular,02-05-2025,"Packer, Helper, Checker, Tailor & Staff",MySQL,N/A,5,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/LOGO2250307132551019.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031803552931816,Sales  Person,SREE KAMAKSHI AUTO MOBILE AGENCY,Retail,Worker,7500-10000 p.m |,Job Fair,,Madurai,Male,18-40,5,Fresher,Regular,03-05-2025,Sales For Car Spare Parts,Automotive Sales Lead (Retail ),N/A,4,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2230612145111154.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031804041225328,Accountant with GST Knowledge,SREE KAMAKSHI AUTO MOBILE AGENCY,Management and Entrepreneurship & Professional,ACCOUNTANT,"15,000 - 25,000 p.m |",Job Fair,,Madurai,Male,23-35,2,3 Years,Regular,03-05-2025,"GST Knowledge , E- invoice , E-way , Accounting ,",Accounts Executive (Accounts Payable & Receivable),N/A,4,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2230612145111154.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25022801134310212,Service Technicians,Omegaa Tec,Electronics & Hardware,Test and Repair Technician,"~15,000 p.m |",Job Fair,,Erode,Male,18-25,4,Fresher,Regular,06-05-2025,Service Technicians,MySQL,N/A,5,https://www.tnprivatejobs.tn.gov.in/asset/images/jobscommon.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25030703215107767,"TEAM ASSOCIATE CNC,VMC,HMC,VTL",National Pest Management Services,Capital Goods,CNC Operator - Grinding Machine Centre,"~15,000 p.m |",Job Fair,Grinding Machine Centre,Erode,All,30-35,8,1 Year,Regular,05-05-2025,"TEAM ASSOCIATECNC,VMC,HMC,VTL",MySQL,N/A,3,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2201022181822504.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25030710250010171,Service Engineer,Whirlpool service india ltd,Electronics & Hardware,Field Technician - Air Conditioner,"15,000 - 25,000 p.m |",Job Fair,Air Conditioner,Tiruppur,All,19-30,10,Fresher,Regular,05-05-2025,"AC , Washine machine, Fridge, -Service Technician and Tele calling staff only",AC Specialist,ITI AND ANY DIPLOMA,6,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/LOGO2240925114946275.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25022701004144932,STORE KEEPER,SIVAJOTHI PACKAGINGS,PACKAGING,Packing Supervisor,"~15,000 p.m |",Job Fair,,Erode,All,18-50,20,Fresher,Regular,08-05-2025,Store keeper,Facility Store Keeper,N/A,3,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2200709134236774.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25022701023444694,MARKETING  & SALES EXECUTIVE,SIVAJOTHI PACKAGINGS,PACKAGING,Packing Supervisor,"~15,000 p.m |",Job Fair,,Erode,All,18-50,5,Fresher,Regular,08-05-2025,Marketing Executive,Market Research Associate,N/A,3,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2200709134236774.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25030412420221782,"DATA ENTRY , LAB TECHNICIAN, LAB QC",Armstrong Textiles Processing Pvt Ltd,IT-ITES,QA Engineer,"~15,000 p.m |",Job Fair,,Erode,All,40-45,11,2 Years,Regular,07-05-2025,"DATA ENTRY , LAB TECHNICIAN, LAB QC",MySQL,N/A,9,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2210126135846485.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25030703204834122,"TEAM ASSOCIATE CNC,VMC,HMC,VTL",National Pest Management Services,Manufacturing,Machine Operator,"~15,000 p.m |",Job Fair,,Erode,All,30-35,2,1 Year,Regular,06-05-2025,"TEAM ASSOCIATECNC,VMC,HMC,VTL",MySQL,N/A,3,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2201022181822504.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25040711161537563,Stores Manager,Heew HR Solutions,Tourism & Hospitality,Duty Manager,"25,000 - 50,000 p.m |",Job Fair,,Erode,Male,25-40,1,10 Years,Regular,07-05-2025,"Manage the receipt, storage, and distribution of all event materials and equipment. Maintain accurate inventory records and ensure the proper tracking of stock levels. Coordinate with event planners, vendors, and suppliers to ensure timely availability of materials. Implement and enforce inventory control procedures to minimize losses and discrepancies. Supervise and train store staff, ensuring compliance with company policies and safety standards. Oversee the loading, transportation, and setup of event materials at various venues. Conduct regular audits of inventory and prepare detailed reports for management. Optimize storage space and streamline processes to improve efficiency. Manage procurement activities, including sourcing and purchasing materials as needed. Handle the maintenance and repair of event equipment to ensure readiness for use. Experience with event logistics and on-site event management Experience in applying 5S principles in a warehouse or operational environment.",Manager-Stores Operation,N/A,17,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/LOGO2250301121038491.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25030503461134954,Store incharge,MM Gears pvt ltd perundurai,Manufacturing,Stores Assistant,"~15,000 p.m |",Job Fair,,Erode,All,18-25,4,Fresher,Regular,07-05-2025,Store incharge (Gearbox Manufacturing) QUALIFICATIONS ENGINEERING GRADUATE DIPLOMA ITI,MySQL,N/A,6,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2221222162952851.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25040711272137627,HR - recruiter,Heew HR Solutions,Tourism & Hospitality,Duty Manager,"15,000 - 25,000 p.m |",Job Fair,,Erode,All,22-40,1,3 Years,Regular,07-05-2025,"End-to-End Recruitment: Manage the complete hiring process, including job posting, sourcing, screening, interviewing, and onboarding candidates. Candidate Sourcing & Talent Acquisition: Utilize job boards, social media, employee referrals, and professional networks to identify and attract top talent. Screening & Interview Coordination: Conduct initial screenings, coordinate interviews with hiring managers, and provide candidate recommendations. Collaboration with Hiring Managers: Work closely with department heads to understand staffing needs, job requirements, and create effective job descriptions. Employer Branding & Engagement: Promote the company’s culture and values to attract top talent and engage with candidates effectively. Candidate Relationship Management: Build and maintain strong relationships with candidates throughout the recruitment process. Recruitment Metrics & Reporting: Track key hiring metrics such as time-to-hire, cost-per-hire, and candidate quality to improve recruitment strategies.",Associate - Recruitment,N/A,17,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/LOGO2250301121038491.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25022712175735103,Manufacturing,Nitpro Info TEch,Telecom,Telecom Embedded Hardware Developer,"~15,000 p.m |",Job Fair,,Erode,Female,18-25,6,Fresher,Part Time,09-05-2025,"manufacturing, telemarketing",MySQL,N/A,4,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2240214112507806.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25030501184734425,Sales manager,MVR Silage And Dairy Farm,Manufacturing,Sales Executive,"~15,000 p.m |",Job Fair,,Erode,All,25-30,20,Fresher,Regular,08-05-2025,Sales manager,MySQL,N/A,1,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/LOGO2241015105759501.png
